node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3
26,0.42494136762066859,0,0,2.6858282220189524,0.34460635351228963,-0.86113631159405268,0.14392260473964008,-0.33998104358485637,0.14392260447064706,0.33998104358485631,0.34460635300733133,0.86113631159405257
27,0.39206911660686594,0,0,2.8647715797476785,0.36756575847750422,-0.86113631159405268,0.15351145108781086,-0.33998104358485637,0.15351145083903142,0.33998104358485631,0.36756575800761304,0.86113631159405257
28,0.35793088339313406,0,0,3.0407371664650165,0.39014309924220403,-0.86113631159405268,0.16294073080490573,-0.33998104358485637,0.16294073057723715,0.33998104358485631,0.39014309880976528,0.86113631159405257
29,0.32505863237933141,0,0,3.1993538455335702,0.41049448090009205,-0.86113631159405268,0.17144035316033673,-0.33998104358485637,0.17144035295311488,0.33998104358485631,0.41049448050462184,0.86113631159405257
30,0.29589048087101744,0,0,3.330251406947272,0.42728934916855477,-0.86113631159405268,0.17845462080048621,-0.33998104358485637,0.17845462061150499,0.33998104358485631,0.42728934880656055,0.86113631159405257
31,0.27259008479449914,0,0,3.4276422941206386,0.43978512909594875,-0.86113631159405268,0.1836734021200834,-0.33998104358485637,0.18367340194573814,0.33998104358485631,0.43978512876110937,0.86113631159405257
32,0.25688759097213976,0,0,3.4894894828337408,0.44772045940918631,-0.86113631159405268,0.18698754128102071,-0.33998104358485637,0.18698754111657021,0.33998104358485631,0.44772045909283781,0.86113631159405257
33,0.25,0,0,3.5156249858914839,0.45107378643939922,-0.86113631159405268,0.18838803653346614,-0.33998104358485637,0.18838803637336363,0.33998104358485631,0.45107378613120686,0.86113631159405257
34,0.24311240902786027,0,0,3.5411438011316445,0.45434798907218199,-0.86113631159405268,0.18975548599528172,-0.33998104358485637,0.18975548583953189,0.33998104358485631,0.45434798877217231,0.86113631159405257
35,0.22740991520550086,0,0,3.5969757059160128,0.46151152577662197,-0.86113631159405268,0.1927472905687336,-0.33998104358485637,0.19274729042292385,0.33998104358485631,0.46151152549536284,0.86113631159405257
36,0.20410951912898256,0,0,3.6736568735703772,0.47135013617483829,-0.86113631159405268,0.19685632229426797,-0.33998104358485637,0.19685632216324944,0.33998104358485631,0.47135013592163244,0.86113631159405257
37,0.17494136762066861,0,0,3.7589106660043248,0.48228866090282163,-0.86113631159405268,0.20142472609497192,-0.33998104358485637,0.20142472598253411,0.33998104358485631,0.48228866068508075,0.86113631159405257
38,0.14206911660686594,0,0,3.8401604305917827,0.49271344710203896,-0.86113631159405268,0.2057785703359499,-0.33998104358485637,0.20577857024452889,0.33998104358485631,0.49271344692466329,0.86113631159405257
39,0.10793088339313406,0,0,3.9073501844657734,0.50133425753890359,-0.86113631159405268,0.20937899581731753,-0.33998104358485637,0.20937899574779464,0.33998104358485631,0.50133425740380932,0.86113631159405257
40,0.075058632379331386,0,0,3.955056557647354,0.5074552443820749,-0.86113631159405268,0.21193538621222657,-0.33998104358485637,0.21193538616384394,0.33998104358485631,0.50745524428796041,0.86113631159405257
41,0.045890480871017436,0,0,3.9831702352261678,0.51106238193626685,-0.86113631159405268,0.2134418837802505,-0.33998104358485637,0.21344188375065787,0.33998104358485631,0.51106238187866826,0.86113631159405257
42,0.022590084794499143,0,0,3.9959185314404575,0.51269805758628972,-0.86113631159405268,0.21412501308974993,-0.33998104358485637,0.2141250130751807,0.33998104358485631,0.51269805755792619,0.86113631159405257
43,0.0068875909721397288,0,0,3.9996204829371047,0.51317303806581938,-0.86113631159405268,0.21432338560090342,-0.33998104358485637,0.21432338559646211,0.33998104358485631,0.51317303805717507,0.86113631159405257
44,0,0,0,3.9999999852099797,0.51322173026490536,-0.86113631159405268,0.21434372158116272,-0.33998104358485637,0.21434372158116433,0.33998104358485631,0.51322173026491225,0.86113631159405257
45,-0.0068875909721397288,0,0,3.9996204829371065,0.51317303805716852,-0.86113631159405268,0.21432338559646064,-0.33998104358485637,0.21432338560090491,0.33998104358485631,0.51317303806582648,0.86113631159405257
46,-0.022590084794499157,0,0,3.9959185314404602,0.51269805755792019,-0.86113631159405268,0.21412501307517931,-0.33998104358485637,0.21412501308975138,0.33998104358485631,0.51269805758629705,0.86113631159405257
47,-0.045890480871017422,0,0,3.9831702352261757,0.51106238187866304,-0.86113631159405268,0.2134418837506569,-0.33998104358485637,0.21344188378025203,0.33998104358485631,0.51106238193627485,0.86113631159405257
48,-0.075058632379331386,0,0,3.9550565576473691,0.50745524428795608,-0.86113631159405268,0.21193538616384361,-0.33998104358485637,0.21193538621222807,0.33998104358485631,0.50745524438208378,0.86113631159405257
49,-0.10793088339313406,0,0,3.9073501844657934,0.50133425740380555,-0.86113631159405268,0.20937899574779487,-0.33998104358485637,0.20937899581731897,0.33998104358485631,0.50133425753891314,0.86113631159405257
50,-0.14206911660686594,0,0,3.8401604305918102,0.49271344692465996,-0.86113631159405268,0.20577857024452978,-0.33998104358485637,0.20577857033595151,0.33998104358485631,0.49271344710204967,0.86113631159405257
51,-0.17494136762066861,0,0,3.758910666004355,0.4822886606850777,-0.86113631159405268,0.20142472598253536,-0.33998104358485637,0.20142472609497356,0.33998104358485631,0.48228866090283318,0.86113631159405257
52,-0.20410951912898256,0,0,3.6736568735704123,0.47135013592162961,-0.86113631159405268,0.19685632216325108,-0.33998104358485637,0.19685632229426969,0.33998104358485631,0.47135013617485078,0.86113631159405257
53,-0.22740991520550086,0,0,3.5969757059160514,0.46151152549536012,-0.86113631159405268,0.19274729042292585,-0.33998104358485637,0.19274729056873546,0.33998104358485631,0.46151152577663523,0.86113631159405257
54,-0.24311240902786027,0,0,3.541143801131684,0.45434798877216925,-0.86113631159405268,0.18975548583953403,-0.33998104358485637,0.18975548599528352,0.33998104358485631,0.45434798907219565,0.86113631159405257
55,-0.25,0,0,3.5156249858915238,0.45107378613120375,-0.86113631159405268,0.18838803637336587,-0.33998104358485637,0.18838803653346792,0.33998104358485631,0.45107378643941315,0.86113631159405257
56,-0.25688759097213976,0,0,3.4894894828337804,0.44772045909283464,-0.86113631159405268,0.18698754111657251,-0.33998104358485637,0.18698754128102241,0.33998104358485631,0.44772045940920008,0.86113631159405257
57,-0.27259008479449914,0,0,3.4276422941206763,0.43978512876110637,-0.86113631159405268,0.18367340194574042,-0.33998104358485637,0.18367340212008501,0.33998104358485631,0.43978512909596185,0.86113631159405257
58,-0.29589048087101744,0,0,3.3302514069473101,0.42728934880655778,-0.86113631159405268,0.17845462061150744,-0.33998104358485637,0.17845462080048774,0.33998104358485631,0.42728934916856753,0.86113631159405257
59,-0.32505863237933141,0,0,3.1993538455336075,0.41049448050461929,-0.86113631159405268,0.17144035295311741,-0.33998104358485637,0.17144035316033809,0.33998104358485631,0.41049448090010465,0.86113631159405257
60,-0.35793088339313406,0,0,3.0407371664650524,0.39014309880976245,-0.86113631159405268,0.16294073057723962,-0.33998104358485637,0.16294073080490698,0.33998104358485631,0.39014309924221635,0.86113631159405257
61,-0.39206911660686594,0,0,2.8647715797477127,0.36756575800760988,-0.86113631159405268,0.15351145083903384,-0.33998104358485637,0.15351145108781211,0.33998104358485631,0.36756575847751632,0.86113631159405257
62,-0.42494136762066859,0,0,2.6858282220189835,0.3446063530073275,-0.86113631159405268,0.14392260447064922,-0.33998104358485637,0.14392260473964139,0.33998104358485631,0.34460635351230146,0.86113631159405257
63,-0.45410951912898256,0,0,2.5203756006473581,0.32337788277771112,-0.86113631159405268,0.13505667176664821,-0.33998104358485637,0.13505667205348959,0.33998104358485631,0.32337788331290895,0.86113631159405257
64,-0.47740991520550086,0,0,2.3844286903220695,0.30593515558072937,-0.86113631159405268,0.12777183005068204,-0.33998104358485637,0.12777183035172945,0.33998104358485631,0.30593515613942263,0.86113631159405257
65,-0.49311240902786024,0,0,2.2912280509207124,0.29397700718468062,-0.86113631159405268,0.1227775870464811,-0.33998104358485637,0.12277758735707918,0.33998104358485631,0.29397700775886415,0.86113631159405257
66,-0.5,0,0,2.2499999878954107,0.28868722270568548,-0.86113631159405268,0.12056834291834963,-0.33998104358485637,0.12056834323313181,0.33998104358485631,0.28868722328657292,0.86113631159405257
67,-0.50688759097213976,0,0,2.2085821872370404,0.28337309385751908,-0.86113631159405268,0.11834893152259622,-0.33998104358485637,0.11834893184155969,0.33998104358485631,0.28337309444505382,0.86113631159405257
68,-0.5225900847944992,0,0,2.113532121100778,0.27117765396340504,-0.86113631159405268,0.11325558526588402,-0.33998104358485637,0.11325558559437067,0.33998104358485631,0.27117765456587806,0.86113631159405257
69,-0.54589048087101744,0,0,1.9712361099857554,0.25292030264028692,-0.86113631159405268,0.10563052107616429,-0.33998104358485637,0.10563052141876374,0.33998104358485631,0.25292030326435289,0.86113631159405257
70,-0.57505863237933141,0,0,1.7918904781692087,0.22990928368950345,-0.86113631159405268,0.096020118479839295,-0.33998104358485637,0.096020118840090721,0.33998104358485631,0.22990928433958316,0.86113631159405257
71,-0.60793088339313406,0,0,1.5897177016077029,0.20396941804684304,-0.86113631159405268,0.085186502088098692,-0.33998104358485637,0.085186502468255654,0.33998104358485631,0.20396941872479624,0.86113631159405257
72,-0.64206911660686594,0,0,1.3817873067639561,0.17729081869608257,-0.86113631159405268,0.074044358363059656,-0.33998104358485637,0.074044358763950407,0.33998104358485631,0.17729081940124625,0.86113631159405257
73,-0.67494136762066859,0,0,1.1857212770353565,0.15213448184746184,-0.86113631159405268,0.063537977685602362,-0.33998104358485637,0.063537978106576007,0.33998104358485631,0.15213448257703108,0.86113631159405257
74,-0.70410951912898256,0,0,1.0169906950581828,0.13048543145819241,-0.86113631159405268,0.054496392417239289,-0.33998104358485637,0.054496392856185037,0.33998104358485631,0.13048543220783818,0.86113631159405257
75,-0.72740991520550091,0,0,0.88689235737079763,0.11379310790074974,-0.86113631159405268,0.047524951913763387,-0.33998104358485637,0.047524952367207357,0.33998104358485631,0.11379310866530035,0.86113631159405257
76,-0.74311240902786024,0,0,0.80204184574790194,0.10290632626070012,-0.86113631159405268,0.042978158281035163,-0.33998104358485637,0.042978158744338156,0.33998104358485631,0.10290632703469996,0.86113631159405257
77,-0.75,0,0,0.76562499112273052,0.09823384595669675,-0.86113631159405268,0.041026727234137264,-0.33998104358485637,0.0410267277017905,0.33998104358485631,0.098233846734685104,0.86113631159405257
78,-0.75688759097213976,0,0,0.72972998250541654,0.093628321330569364,-0.86113631159405268,0.039103259791290403,-0.33998104358485637,0.039103260263310971,0.33998104358485631,0.093628322112448897,0.86113631159405257
79,-0.7725900847944992,0,0,0.64997313947131574,0.083395085043177344,-0.86113631159405268,0.034829415130940122,-0.33998104358485637,0.034829415612986719,0.33998104358485631,0.08339508583355662,0.86113631159405257
80,-0.79589048087101744,0,0,0.53746006554523507,0.068959046362952511,-0.86113631159405268,0.028800297353994132,-0.33998104358485637,0.028800297851118522,0.33998104358485631,0.068959047164960971,0.86113631159405257
81,-0.82505863237933141,0,0,0.40775440401954777,0.052317105280911727,-0.86113631159405268,0.021849898771337004,-0.33998104358485637,0.021849899287736538,0.33998104358485631,0.052317106095738648,0.86113631159405257
82,-0.85793088339313406,0,0,0.27868811488066758,0.035757199143932494,-0.86113631159405268,0.014933761554845203,-0.33998104358485637,0.014933762093618248,0.33998104358485631,0.035757199970739478,0.86113631159405257
83,-0.89206911660686594,0,0,0.16681128645116397,0.02140279420075698,-0.86113631159405268,0.0089387375899859442,-0.33998104358485637,0.0089387381528928684,0.33998104358485631,0.021402795037035439,0.86113631159405257
84,-0.92494136762066859,0,0,0.083501882390210808,0.010713745006898485,-0.86113631159405268,0.0044745256481509618,-0.33998104358485637,0.0044745262353563095,0.33998104358485631,0.010713745849214331,0.86113631159405257
85,-0.95410951912898256,0,0,0.032166435409126018,0.0041271282199625454,-0.86113631159405268,0.0017236679541403125,-0.33998104358485637,0.0017236685639524379,0.33998104358485631,0.0041271290649089448,0.86113631159405257
86,-0.97740991520550091,0,0,0.0079815797905343506,0.0010240798173574901,-0.86113631159405268,0.00042769996577400187,-0.33998104358485637,0.0004277005944713493,0.33998104358485631,0.0010240806624359595,0.86113631159405257
87,-0.99311240902786024,0,0,0.00075379908090131135,9.6716261430910964e-05,-0.86113631159405268,4.0392615744035053e-05,-0.33998104358485637,4.0393257635286536e-05,0.33998104358485631,9.6717105556745516e-05,0.86113631159405257
88,-1,0,0,-4.4978658858821605e-09,-8.4343429411725628e-10,-0.86113631159405268,-6.4780721232485164e-10,-0.33998104358485637,-3.3771591749808113e-16,0.33998104358485631,-9.4377386896008297e-16,0.86113631159405257
