node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
13,0.7274099152055008,0,0,0.79783242429205192,0.22279521125863139,-0.96028985649753629,0.12437939573147261,-0.79666647741362695,0.038409292703394014,-0.52553240991632888,0.0033841742120540325,-0.18343464249564972,0.0033841739638384351,0.18343464249564986,0.038409292086279599,0.52553240991632899,0.12437939498465972,0.79666647741362684,0.22279521047529813,0.96028985649753629
14,0.70410951912898256,0,0,0.92099002212549308,0.25718704838645129,-0.96028985649753629,0.14357925150194212,-0.79666647741362695,0.044338352568180847,-0.52553240991632888,0.0039065731589483484,-0.18343464249564972,0.0039065729210865747,0.18343464249564986,0.044338351967389486,0.52553240991632899,0.14357925077100098,0.79666647741362684,0.25718704761877414,0.96028985649753629
15,0.67494136762066859,0,0,1.0824663458560984,0.30227941396057378,-0.96028985649753629,0.16875286790951083,-0.79666647741362695,0.052112154648882365,-0.52553240991632888,0.0045915090741942867,-0.18343464249564972,0.0045915088482801408,0.18343464249564986,0.052112154069056699,0.52553240991632899,0.16875286719965321,0.79666647741362684,0.30227941321387852,0.96028985649753629
16,0.64206911660686594,0,0,1.2724284756913393,0.35532645890418785,-0.96028985649753629,0.1983673257897933,-0.79666647741362695,0.061257321979109776,-0.52553240991632888,0.0053972735541137863,-0.18343464249564972,0.0053972733406571017,0.18343464249564986,0.061257321423552981,0.52553240991632899,0.19836732510520363,0.79666647741362684,0.35532645818287051,0.96028985649753629
17,0.60793088339313406,0,0,1.4764498584691954,0.41229955911835631,-0.96028985649753629,0.23017357396913538,-0.79666647741362695,0.07107933064105007,-0.52553240991632888,0.0062626733278307424,-0.18343464249564972,0.0062626731265142069,0.18343464249564986,0.071079330111347927,0.52553240991632899,0.23017357331235175,0.79666647741362684,0.41229955842520766,0.96028985649753629
18,0.57505863237933141,0,0,1.6772116945590985,0.46836242885057427,-0.96028985649753629,0.26147166976683522,-0.79666647741362695,0.080744418027491591,-0.52553240991632888,0.0071142470491869789,-0.18343464249564972,0.0071142468590419889,0.18343464249564986,0.080744417523259421,0.52553240991632899,0.26147166913822134,0.79666647741362684,0.4683624281861779,0.96028985649753629
19,0.54589048087101744,0,0,1.857184310385039,0.51861989566750033,-0.96028985649753629,0.28952879596333753,-0.79666647741362695,0.089408669625880594,-0.52553240991632888,0.0078776389049446081,-0.18343464249564972,0.0078776387244329071,0.18343464249564986,0.089408669144686287,0.52553240991632899,0.28952879536078463,0.79666647741362684,0.51861989502986627,0.96028985649753629
20,0.52259008479449909,0,0,2.0011869094520947,0.55883271254746059,-0.96028985649753629,0.31197831738552623,-0.79666647741362695,0.096341250693626632,-0.52553240991632888,0.0084884563397958513,-0.18343464249564972,0.0084884561668570214,0.18343464249564986,0.096341250231114423,0.52553240991632899,0.31197831680446658,0.79666647741362684,0.55883271193200112,0.96028985649753629
21,0.50688759097213976,0,0,2.0979564651358986,0.58585567218345647,-0.96028985649753629,0.32706436602157313,-0.79666647741362695,0.10099993598144424,-0.52553240991632888,0.0088989248468070679,-0.18343464249564972,0.0088989246789311117,0.18343464249564986,0.10099993553165565,0.52553240991632899,0.32706436545531914,0.79666647741362684,0.58585567158332086,0.96028985649753629
22,0.5,0,0,2.1402661929335576,0.59767069043351062,-0.96028985649753629,0.33366031044652356,-0.79666647741362695,0.10303681323102251,-0.52553240991632888,0.0090783904926826642,-0.18343464249564972,0.009078390327020059,0.18343464249564986,0.10303681278684779,0.52553240991632899,0.33366030988684242,0.79666647741362684,0.59767068984019034,0.96028985649753629
