node_id,x,y,z,scalar_flux,angular_flux_0,direction_cosine_0,angular_flux_1,direction_cosine_1,angular_flux_2,direction_cosine_2,angular_flux_3,direction_cosine_3,angular_flux_4,direction_cosine_4,angular_flux_5,direction_cosine_5,angular_flux_6,direction_cosine_6,angular_flux_7,direction_cosine_7
79,-0.7725900847944992,0,0,0.64997313906863152,0.097406972054725205,-0.96028985649753629,0.075102952582672425,-0.79666647741362695,0.047289321725812239,-0.52553240991632888,0.028472204086836515,-0.18343464249564972,0.02847220436455249,0.18343464249564986,0.047289322389046998,0.52553240991632899,0.075102953376373821,0.79666647741362684,0.097406972885038398,0.96028985649753629
80,-0.79589048087101744,0,0,0.53746006514671141,0.080545417037800743,-0.96028985649753629,0.062102316758203505,-0.79666647741362695,0.039103341909863913,-0.52553240991632888,0.023543546178343755,-0.18343464249564972,0.023543546470188897,0.18343464249564986,0.03910334258841161,0.52553240991632899,0.062102317565197941,0.79666647741362684,0.080545417880840228,0.96028985649753629
81,-0.82505863237933141,0,0,0.40775440363039289,0.061107328004637425,-0.96028985649753629,0.047115115614866712,-0.79666647741362695,0.029666501459001671,-0.52553240991632888,0.017861763502657831,-0.18343464249564972,0.017861763814815888,0.18343464249564986,0.029666502155855499,0.52553240991632899,0.04711511643685945,0.79666647741362684,0.06110732886181422,0.96028985649753629
82,-0.85793088339313406,0,0,0.27868811450981529,0.041765057274260636,-0.96028985649753629,0.0322017925262916,-0.79666647741362695,0.020276179063730911,-0.52553240991632888,0.012207988666781983,-0.18343464249564972,0.012207989006395194,0.18343464249564986,0.020276179779846661,0.52553240991632899,0.032201793362774324,0.79666647741362684,0.041765058144776504,0.96028985649753629
83,-0.89206911660686594,0,0,0.16681128611173629,0.024998851940120546,-0.96028985649753629,0.019274673442821053,-0.79666647741362695,0.012136489803516446,-0.52553240991632888,0.0073072016303263728,-0.18343464249564972,0.0073072020053196541,0.18343464249564986,0.012136490537734145,0.52553240991632899,0.019274674291300139,0.79666647741362684,0.024998852821273915,0.96028985649753629
84,-0.92494136762066859,0,0,0.083501882098086011,0.012513848601811307,-0.96028985649753629,0.0096484567975473959,-0.79666647741362695,0.0060752466392188899,-0.52553240991632888,0.0036578163873220697,-0.18343464249564972,0.0036578168053165061,0.18343464249564986,0.0060752473885412077,0.52553240991632899,0.0096484576542087176,0.79666647741362684,0.012513849489736537,0.96028985649753629
85,-0.95410951912898256,0,0,0.032166435178427974,0.0048205607235320882,-0.96028985649753629,0.0037167598822075093,-0.79666647741362695,0.0023402946172866104,-0.52553240991632888,0.0014090567891874425,-0.18343464249564972,0.0014090572551058601,0.18343464249564986,0.00234029537757344,0.52553240991632899,0.003716760742931687,0.79666647741362684,0.0048205616142463163,0.96028985649753629
86,-0.97740991520550091,0,0,0.0079815796263583219,0.0011961439027673496,-0.96028985649753629,0.00092225350355713267,-0.79666647741362695,0.00058070585881229682,-0.52553240991632888,0.00034963432459498932,-0.18343464249564972,0.00034963483728134504,0.18343464249564986,0.00058070662579552321,0.52553240991632899,0.00092225436504554594,0.79666647741362684,0.0011961447932622542,0.96028985649753629
87,-0.99311240902786024,0,0,0.00075379897247048898,0.00011296644612327278,-0.96028985649753629,8.7099477443526596e-05,-0.79666647741362695,5.4842818871160049e-05,-0.52553240991632888,3.3019944802559847e-05,-0.18343464249564972,3.3020494194751804e-05,0.18343464249564986,5.4843589125150712e-05,0.52553240991632899,8.7100338048339948e-05,0.79666647741362684,0.00011296733511373698,0.96028985649753629
88,-1,0,0,-4.578632088204398e-09,-8.8796746786732167e-10,-0.96028985649753629,-8.5982677044652347e-10,-0.79666647741362695,-7.71334690669497e-10,-0.52553240991632888,-5.6699893287647932e-10,-0.18343464249564972,-5.2973428784760558e-17,0.18343464249564986,-3.8620386271056127e-15,0.52553240991632899,4.415924742688147e-15,0.79666647741362684,-7.2131875523907885e-15,0.96028985649753629
